Current(A),Test_Time(s),Voltage(V),Charge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Charge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
0.14997,105166.487,3.7358,1.2696,,,4.4904,0.56026,,,,,4.4904,0.5602558008658001,0.013601452311132,6.251191818690708,0.005599999999999999
0.14997,105226.488,3.7366,1.2721,0.33243,2.9728,4.4997,0.56038,,,,,4.4997,0.5603866233766226,0.0138413496658209,6.251191818690708,0.005599999999999999
0.14997,105286.486,3.7374,1.2746,,,4.5091,0.5605,,,,,4.5091,0.5605145887445879,0.013885807153791,6.251191818690708,0.005599999999999999
0.14998,105346.489,3.7382,1.2771,0.0,0.0,4.5184,0.56066,3.7382,1.2771,2.836653256141119,0.3528888888888843,4.5184,0.560646233766233,0.0148683665218243,6.251191818690708,0.005599999999999999
0.14998,105406.489,3.739,1.2796,,,4.5278,0.56078,,,,,4.5278,0.5607927705627698,0.0148519874473151,6.226983234146734,0.005599999999999999
0.14998,105466.488,3.74,1.2821,0.0,0.0,4.5371,0.56093,,,,,4.5371,0.5609241125541118,0.0139854768887026,6.226983234146734,0.005599999999999999
0.14998,105526.488,3.7409,1.2846,,,4.5464,0.56106,,,,,4.5464,0.5610529004328997,0.0130396907302738,6.226983234146734,0.005599999999999999
0.14998,105586.487,3.7418,1.2871,0.0,2.9381,4.5558,0.5612,3.7418,1.2871,2.904480343504815,0.3457777777777266,4.5558,0.5611677922077913,0.0128004973749611,6.226983234146734,0.005599999999999999
0.14997,105646.487,3.7424,1.2896,,,4.5652,0.56125,,,,,4.5652,0.561293549783549,0.0133688820050892,6.226983234146734,0.005599999999999999
0.14998,105706.488,3.7433,1.2921,0.0,0.0,4.5745,0.56142,,,,,4.5745,0.5614177922077914,0.0134055275759124,6.226983234146734,0.005599999999999999
0.14997,105766.488,3.7443,1.2946,,,4.5839,0.56153,,,,,4.5839,0.5615442424242416,0.0136722725036975,6.236941546314748,0.005599999999999999
0.14998,105826.487,3.7452,1.2971,0.0,0.0,4.5932,0.56171,,,,,4.5932,0.5616734199134191,0.0146296380417823,6.236941546314748,0.005599999999999999
0.14998,105886.487,3.7459,1.2996,,,4.6026,0.56181,3.7459,1.2996,2.979566755800505,0.3359999999999843,4.6026,0.5618179653679645,0.0144798865033841,6.236941546314748,0.005599999999999999
0.14998,105946.486,3.7467,1.3021,0.34106,2.9252,4.6119,0.56193,,,,,4.6119,0.5619443722943716,0.0138248469247059,6.236941546314748,0.005599999999999999
0.14998,106006.488,3.7476,1.3046,,,4.6213,0.56207,,,,,4.6213,0.5620765367965361,0.0133761628442421,6.236941546314748,0.005599999999999999
0.14998,106066.487,3.7486,1.3071,0.0,0.0,4.6307,0.56222,,,,,4.6307,0.5621958441558433,0.0126439163673168,6.236941546314748,0.005599999999999999
0.14997,106126.488,3.7495,1.3096,,,4.6401,0.56231,,,,,4.6401,0.5623142424242417,0.0128789085000882,6.236941546314748,0.005599999999999999
0.14998,106186.487,3.7502,1.3121,0.0,0.0,4.6494,0.56245,3.7502,1.3121,2.836653256140977,0.3528888888889128,4.6494,0.5624366233766226,0.0133667526618346,6.210876327298631,0.005599999999999999
0.14997,106246.488,3.751,1.3146,,,4.6588,0.56254,,,,,4.6588,0.5625642424242416,0.0137998526296385,6.210876327298631,0.005599999999999999
0.14997,106306.487,3.7519,1.3171,0.0,2.8976,4.6682,0.56267,,,,,4.6682,0.5626960606060598,0.0145413097540796,6.210876327298631,0.005599999999999999
0.14998,106366.487,3.7529,1.3196,,,4.6776,0.56286,,,,,4.6776,0.5628376190476183,0.0143078132724276,6.210876327298631,0.005599999999999999
0.14998,106426.489,3.7538,1.3221,0.0,0.0,4.6869,0.56299,3.7538,1.3221,2.836653256140977,0.3528888888888843,4.6869,0.5629637662337654,0.0142276510862195,6.210876327298631,0.005599999999999999
0.14998,106486.487,3.7545,1.3246,,,4.6963,0.5631,,,,,4.6963,0.5631038095238088,0.0142189370912824,6.210876327298631,0.005599999999999999
0.14998,106546.486,3.7553,1.3271,0.0,0.0,4.7057,0.56322,,,,,4.7057,0.5632310822510815,0.0130883301096034,6.1606989722825265,0.005599999999999999
0.14997,106606.487,3.7562,1.3296,0.34557,,4.7151,0.56332,,,,,4.7151,0.5633498701298694,0.0131574099659133,6.1606989722825265,0.005599999999999999
0.14998,106666.488,3.7573,1.3321,,2.8853,4.7245,0.56352,,,,,4.7245,0.5634784415584407,0.0138574191765634,6.1606989722825265,0.005599999999999999
0.14997,106726.487,3.7581,1.3346,0.0,,4.7339,0.5636,3.7581,1.3346,2.8795042167135136,0.3473333333333244,4.7339,0.5636103896103888,0.0139748549323002,6.1606989722825265,0.005599999999999999
0.14998,106786.487,3.7588,1.3371,,0.0,4.7433,0.56374,,,,,4.7433,0.563741168831168,0.014780786589295,6.1606989722825265,0.005599999999999999
0.14998,106846.488,3.7597,1.3396,0.0,,4.7527,0.56388,,,,,4.7527,0.5638882683982676,0.0150386847195349,6.1606989722825265,0.005599999999999999
0.14998,106906.486,3.7606,1.3421,,0.0,4.7621,0.56401,,,,,4.7621,0.5640238961038953,0.0143778207608029,6.1606989722825265,0.005599999999999999
0.14998,106966.487,3.7616,1.3446,0.0,2.8874,4.7715,0.56416,3.7616,1.3446,2.879504216713684,0.3473333333332959,4.7715,0.5641585714285706,0.0137584047158476,6.1525972945865295,0.005599999999999999
0.14999,107026.487,3.7625,1.3471,,,4.7809,0.56434,,,,,4.7809,0.5642825541125532,0.0132264898222338,6.1525972945865295,0.005599999999999999
0.14998,107086.488,3.7631,1.3496,0.0,0.0,4.7903,0.56439,,,,,4.7903,0.5644072294372287,0.0134314267293085,6.1525972945865295,0.005599999999999999
0.14997,107146.487,3.764,1.3521,,,4.7997,0.56449,,,,,4.7997,0.5645350649350642,0.0136570875932555,6.1525972945865295,0.005599999999999999
0.14998,107206.487,3.7649,1.3546,0.0,0.0,4.8091,0.56466,,,,,4.8091,0.5646639826839819,0.0133830708298745,6.1525972945865295,0.005599999999999999
0.14998,107266.487,3.7659,1.3571,,,4.8185,0.56481,3.7659,1.3571,2.8630895968505854,0.3494411193159976,4.8185,0.5647866666666659,0.0133347149304619,6.1525972945865295,0.005599999999999999
0.14998,107326.488,3.7668,1.3596,0.34614,2.8747,4.8279,0.56494,,,,,4.8279,0.5649146753246745,0.0138413005434188,6.144592065434586,0.005599999999999999
0.14998,107386.488,3.7675,1.3621,,,4.8373,0.56505,,,,,4.8373,0.5650468831168822,0.0134337293911812,6.144592065434586,0.005599999999999999
0.14997,107446.487,3.7683,1.3645,0.0,0.0,4.8467,0.56513,,,,,4.8467,0.5651672294372287,0.0130802613669445,6.144592065434586,0.005599999999999999
0.14997,107506.488,3.7692,1.367,,,4.8562,0.56527,,,,,4.8562,0.5652941558441551,0.0135779531006896,6.144592065434586,0.005599999999999999
0.14998,107566.488,3.7703,1.3695,0.0,0.0,4.8656,0.56547,3.7703,1.3695,2.99581339712924,0.3355529953917369,4.8656,0.5654238095238087,0.0136570875932591,6.144592065434586,0.005599999999999999
0.14997,107626.488,3.7711,1.372,,,4.875,0.56555,,,,,4.875,0.5655509090909083,0.0137584047158547,6.144592065434586,0.005599999999999999
0.14998,107686.488,3.7718,1.3745,0.0,2.891,4.8844,0.56569,,,,,4.8844,0.5656824675324668,0.0136208807200119,6.144592065434586,0.005599999999999999
0.14997,107746.487,3.7727,1.377,,,4.8939,0.56579,,,,,4.8939,0.5658082683982676,0.0129518904360317,6.168704201434632,0.005599999999999999
0.14997,107806.487,3.7735,1.3795,0.0,0.0,4.9033,0.56591,3.7735,1.3795,3.0319767441862098,0.3306666666666444,4.9033,0.5659273160173153,0.0137491940683425,6.168704201434632,0.005599999999999999
0.14997,107866.487,3.7746,1.382,,,4.9127,0.56608,,,,,4.9127,0.5660667532467525,0.0140577507598713,6.168704201434632,0.005599999999999999
0.14997,107926.486,3.7755,1.3845,0.0,0.0,4.9221,0.56621,,,,,4.9221,0.5661916017316009,0.0140303785160647,6.168704201434632,0.005599999999999999
0.14997,107986.487,3.7762,1.387,0.34634,,4.9316,0.56632,,,,,4.9316,0.5663320779220772,0.0145257554045521,6.168704201434632,0.005599999999999999
0.14998,108046.487,3.777,1.3895,,2.901,4.941,0.56647,,,,,4.941,0.5664661904761896,0.0135602825593714,6.168704201434632,0.005599999999999999
0.14997,108106.487,3.7778,1.392,0.0,,4.9505,0.56656,3.7778,1.392,2.906976744186096,0.3439999999999941,4.9505,0.5665882251082244,0.0135371341066452,6.218978004994686,0.005599999999999999
0.14998,108166.486,3.7789,1.3945,,0.0,4.9599,0.56676,,,,,4.9599,0.566721904761904,0.0137411072429465,6.218978004994686,0.005599999999999999
0.14997,108226.487,3.7797,1.397,0.0,,4.9694,0.56684,,,,,4.9694,0.5668478354978347,0.0132897124146573,6.218978004994686,0.005599999999999999
0.14997,108286.488,3.7805,1.3995,,0.0,4.9788,0.56696,,,,,4.9788,0.5669730735930728,0.0134143626646157,6.218978004994686,0.005599999999999999
0.14998,108346.487,3.7813,1.402,0.0,,4.9883,0.56712,,,,,4.9883,0.5671013852813845,0.0132592680313017,6.218978004994686,0.005599999999999999
0.14997,108406.489,3.7821,1.4045,,2.9057,4.9977,0.5672,3.7821,1.4045,2.906976744186068,0.3440000000000225,4.9977,0.5672237229437221,0.0138190609720432,6.218978004994686,0.005599999999999999
0.14997,108466.487,3.7832,1.407,0.0,,5.0072,0.56737,,,,,5.0072,0.5673627272727264,0.014029711891915,6.28711890133084,0.005599999999999999
0.14997,108526.488,3.784,1.4095,,0.0,5.0166,0.56749,,,,,5.0166,0.5674890043290035,0.0134563207420974,6.28711890133084,0.005599999999999999
0.14998,108586.488,3.7847,1.412,0.0,,5.0261,0.56763,,,,,5.0261,0.5676170562770555,0.0137016943410621,6.28711890133084,0.005599999999999999
0.14998,108646.487,3.7855,1.4145,,0.0,5.0355,0.56775,,,,,5.0355,0.5677479220779214,0.0138399428001072,6.28711890133084,0.005599999999999999
0.14997,108706.488,3.7864,1.417,0.34243,,5.045,0.56785,3.7864,1.417,2.926075292696254,0.3417777777777928,5.045,0.5678786147186139,0.0134221918432402,6.28711890133084,0.005599999999999999
0.14998,108766.487,3.7873,1.4195,,2.935,5.0545,0.56802,,,,,5.0545,0.5680029437229429,0.013460489772008,6.28711890133084,0.005599999999999999
0.14997,108826.487,3.7883,1.422,0.0,,5.0639,0.56813,,,,,5.0639,0.5681329437229429,0.0137143230083047,6.28711890133084,0.005599999999999999
0.14998,108886.488,3.7891,1.4245,,0.0,5.0734,0.56829,,,,,5.0734,0.5682621212121204,0.0146388699020292,6.269155360010809,0.005599999999999999
0.14997,108946.488,3.7898,1.427,0.0,,5.0829,0.56836,3.7898,1.427,2.956840630989205,0.3382222222222424,5.0829,0.5684110822510814,0.0143681037969969,6.269155360010809,0.005599999999999999
0.14999,109006.486,3.7906,1.4295,,0.0,5.0923,0.56855,,,,,5.0923,0.5685339393939386,0.0131714613973379,6.269155360010809,0.005599999999999999
0.14998,109066.488,3.7916,1.432,0.0,2.957,5.1018,0.56866,,,,,5.1018,0.5686600432900424,0.012820688083849,6.269155360010809,0.005599999999999999
0.14999,109126.488,3.7925,1.4345,,,5.1113,0.56884,,,,,5.1113,0.5687775324675317,0.0127363864205989,6.269155360010809,0.005599999999999999
0.14996,109186.489,3.7933,1.437,0.0,0.0,5.1208,0.56884,,,,,5.1208,0.5689020346320338,0.0126953748006286,6.269155360010809,0.005599999999999999
0.14998,109246.489,3.794,1.4395,,,5.1303,0.56902,3.794,1.4395,2.9761904761904816,0.3359999999999843,5.1303,0.5690187445887437,0.0132352223676228,6.269155360010809,0.005599999999999999
0.14998,109306.487,3.7948,1.442,0.0,0.0,5.1397,0.56914,,,,,5.1397,0.5691519913419905,0.0134255972948515,6.2511918186907085,0.005599999999999999
0.14998,109366.487,3.7958,1.4445,,,5.1492,0.56929,,,,,5.1492,0.5692723376623369,0.0139280018227374,6.2511918186907085,0.005599999999999999
0.14998,109426.487,3.7967,1.447,0.33797,2.9803,5.1587,0.56943,,,,,5.1587,0.5694166233766226,0.0140305308726382,6.2511918186907085,0.005599999999999999
0.14998,109486.488,3.7975,1.4495,,,5.1682,0.56955,,,,,5.1682,0.569538917748917,0.0132125768967874,6.2511918186907085,0.005599999999999999
0.14997,109546.486,3.7982,1.452,0.0,0.0,5.1777,0.56962,3.7982,1.452,3.012922771224339,0.3319999999999936,5.1777,0.5696676623376615,0.0129892914103493,6.2511918186907085,0.005599999999999999
0.14999,109606.487,3.799,1.4545,,,5.1872,0.56981,,,,,5.1872,0.5697857142857136,0.012884483937114,6.2511918186907085,0.005599999999999999
0.14998,109666.488,3.7999,1.457,0.0,0.0,5.1967,0.56991,,,,,5.1967,0.5699124675324667,0.0123171565276827,6.2511918186907085,0.005599999999999999
0.14998,109726.488,3.8008,1.4595,,,5.2062,0.57004,,,,,5.2062,0.5700197402597396,0.0118842560947847,6.30322580817878,0.005599999999999999
0.14997,109786.487,3.8016,1.462,0.0,3.0004,5.2157,0.57013,,,,,5.2157,0.5701382683982676,0.0124652540441978,6.30322580817878,0.005599999999999999
0.14998,109846.488,3.8023,1.4645,,,5.2252,0.57027,3.8023,1.4645,2.9899569583931798,0.334666666666692,5.2252,0.5702565800865793,0.0128913192071102,6.30322580817878,0.005599999999999999
0.14996,109906.488,3.8031,1.467,0.0,0.0,5.2347,0.57031,,,,,5.2347,0.5703832034632027,0.0130075187969893,6.30322580817878,0.005599999999999999
0.14998,109966.488,3.8042,1.4695,,,5.2442,0.57055,,,,,5.2442,0.5705037229437221,0.0131920710868058,6.30322580817878,0.005599999999999999
0.14998,110026.487,3.805,1.472,0.0,0.0,5.2537,0.57067,,,,,5.2537,0.570633852813852,0.0133401686033245,6.30322580817878,0.005599999999999999
0.14997,110086.489,3.8057,1.4745,,,5.2632,0.57074,3.8057,1.4745,2.9568406309892623,0.3382222222221855,5.2632,0.5707571861471853,0.0134882661198467,6.327434392722801,0.005599999999999999
0.14997,110146.486,3.8065,1.477,0.33137,3.0213,5.2727,0.57086,,,,,5.2727,0.5708901298701291,0.0133037138300302,6.327434392722801,0.005599999999999999
0.14998,110206.488,3.8073,1.4795,,,5.2822,0.57102,,,,,5.2822,0.5710099567099559,0.0131533378901806,6.327434392722801,0.005599999999999999
0.14997,110266.487,3.8083,1.482,0.0,0.0,5.2917,0.57113,,,,,5.2917,0.5711400432900424,0.0131850156288635,6.327434392722801,0.005599999999999999
0.14998,110326.487,3.8091,1.4845,,,5.3013,0.57129,,,,,5.3013,0.5712616883116874,0.0132239516171104,6.327434392722801,0.005599999999999999
0.14998,110386.488,3.8099,1.487,0.0,0.0,5.3108,0.57141,3.8099,1.487,3.094898928232197,0.3240000000000123,5.3108,0.5713925108225101,0.0133264980633356,6.327434392722801,0.005599999999999999
0.14997,110446.488,3.8106,1.4895,,,5.3203,0.57148,,,,,5.3203,0.5715148917748909,0.0129254955570701,6.327434392722801,0.005599999999999999
0.14997,110506.489,3.8114,1.492,0.0,0.0,5.3298,0.5716,,,,,5.3298,0.5716380952380944,0.0126795478602126,6.3596482064188695,0.005599999999999999
0.14999,110566.488,3.8124,1.4945,,3.0395,5.3394,0.57182,,,,,5.3394,0.5717570129870122,0.0122398002283965,6.3596482064188695,0.005599999999999999
0.14997,110626.487,3.8132,1.497,0.0,,5.3489,0.57187,,,,,5.3489,0.5718719047619039,0.0127705627705516,6.3596482064188695,0.005599999999999999
0.14998,110686.488,3.8138,1.4995,,0.0,5.3584,0.57199,3.8138,1.4995,3.094898928232112,0.3240000000000123,5.3584,0.5719996536796528,0.0129850785141556,6.3596482064188695,0.005599999999999999
0.14998,110746.487,3.8146,1.502,0.0,,5.368,0.57211,,,,,5.368,0.572119826839826,0.0121422288865176,6.3596482064188695,0.005599999999999999
0.14997,110806.488,3.8155,1.5045,,0.0,5.3775,0.57221,,,,,5.3775,0.5722316450216443,0.0132718159033906,6.3596482064188695,0.005599999999999999
0.14998,110866.486,3.8165,1.507,0.32792,,5.387,0.5724,,,,,5.387,0.5723719913419905,0.014046318795561,6.3596482064188695,0.005599999999999999
0.14998,110926.488,3.8172,1.5095,,3.0621,5.3966,0.5725,,,,,5.3966,0.5724997835497827,0.013393568404588,6.419783873602989,0.005599999999999999
0.14998,110986.488,3.818,1.512,0.0,,5.4061,0.57262,3.818,1.512,3.012922771224339,0.3319999999999936,5.4061,0.5726277922077914,0.013492255348833,6.419783873602989,0.005599999999999999
0.14999,111046.487,3.8187,1.5145,,0.0,5.4157,0.57277,,,,,5.4157,0.5727574891774884,0.0127891172083778,6.419783873602989,0.005599999999999999
0.14998,111106.487,3.8195,1.517,0.0,,5.4252,0.57285,,,,,5.4252,0.572872207792207,0.0121439963545242,6.419783873602989,0.005599999999999999
0.14998,111166.488,3.8205,1.5195,,0.0,5.4347,0.573,,,,,5.4347,0.5729882251082243,0.0119068444950194,6.419783873602989,0.005599999999999999
0.14998,111226.489,3.8213,1.522,0.0,,5.4443,0.57312,,,,,5.4443,0.5730995670995662,0.0115632916576693,6.419783873602989,0.005599999999999999
0.14997,111286.487,3.8221,1.5245,,3.0908,5.4538,0.5732,3.8221,1.5245,3.087360734718544,0.3240000000000123,5.4538,0.5732090909090901,0.0120701836894383,6.419783873602989,0.005599999999999999
0.14997,111346.487,3.8228,1.527,0.0,,5.4634,0.57331,,,,,5.4634,0.5733302164502156,0.0126014610389582,6.4358907804510865,0.005599999999999999
0.14998,111406.488,3.8235,1.5295,,0.0,5.473,0.57345,,,,,5.473,0.5734510389610381,0.0130049796770919,6.4358907804510865,0.005599999999999999
0.14998,111466.487,3.8244,1.532,0.0,,5.4825,0.57358,,,,,5.4825,0.5735785281385273,0.0134266420751991,6.4358907804510865,0.005599999999999999
0.14998,111526.489,3.8253,1.5345,,0.0,5.4921,0.57372,,,,,5.4921,0.5737074891774883,0.0130785085333471,6.4358907804510865,0.005599999999999999
0.14998,111586.488,3.8261,1.537,0.0,,5.5016,0.57384,3.8261,1.537,3.125,0.3199999999999932,5.5016,0.5738283982683974,0.0126792749862119,6.4358907804510865,0.005599999999999999
0.14998,111646.487,3.8268,1.5395,0.32125,3.1247,5.5112,0.57394,,,,,5.5112,0.5739496536796528,0.0122812950938033,6.4358907804510865,0.005599999999999999
0.14998,111706.488,3.8275,1.542,,,5.5208,0.57405,,,,,5.5208,0.5740641991341984,0.0122148198315876,6.4358907804510865,0.005599999999999999
0.14998,111766.487,3.8284,1.5445,0.0,0.0,5.5303,0.57418,,,,,5.5303,0.5741829004328995,0.012030903253688,6.417927239131057,0.005599999999999999
0.14998,111826.486,3.8293,1.547,,,5.5399,0.57432,,,,,5.5399,0.5742938961038953,0.0119972041847056,6.417927239131057,0.005599999999999999
0.14997,111886.487,3.8301,1.5495,0.0,0.0,5.5495,0.5744,3.8301,1.5495,3.125,0.3199999999999932,5.5495,0.5744132467532459,0.0120583877292013,6.417927239131057,0.005599999999999999
0.14998,111946.487,3.8308,1.552,,,5.559,0.57454,,,,,5.559,0.5745242857142849,0.0120269873378546,6.417927239131057,0.005599999999999999
0.14997,112006.489,3.8315,1.5545,0.0,3.1211,5.5686,0.57461,,,,,5.5686,0.5746430303030294,0.0125360750360741,6.417927239131057,0.005599999999999999
0.14998,112066.487,3.8324,1.557,,,5.5782,0.57478,,,,,5.5782,0.5747649783549775,0.0125969516594572,6.417927239131057,0.005599999999999999
0.14997,112126.488,3.8332,1.5595,0.0,0.0,5.5878,0.57487,,,,,5.5878,0.574884891774891,0.0124999999999992,6.417927239131057,0.005599999999999999
0.14998,112186.486,3.8341,1.562,,,5.5974,0.57504,3.8341,1.562,3.125,0.3199999999999932,5.5974,0.5750049783549775,0.0123828108069545,6.43589078045105,0.005599999999999999
0.14997,112246.486,3.8349,1.5645,0.0,0.0,5.6069,0.57512,,,,,5.6069,0.5751214285714277,0.01220337999926,6.43589078045105,0.005599999999999999
0.14997,112306.486,3.8355,1.567,,,5.6165,0.57521,,,,,5.6165,0.5752380519480511,0.0124278499278567,6.43589078045105,0.005599999999999999
0.14998,112366.487,3.8363,1.5695,0.32069,0.0,5.6261,0.57537,,,,,5.6261,0.5753600432900425,0.012475198412698,6.43589078045105,0.005599999999999999
0.14997,112426.488,3.8372,1.572,,3.1246,5.6357,0.57546,,,,,5.6357,0.575477575757575,0.0129937770562769,6.43589078045105,0.005599999999999999
0.14998,112486.487,3.8381,1.5745,0.0,,5.6453,0.57564,3.8381,1.5745,3.125,0.3199999999999932,5.6453,0.575609523809523,0.0132575757575743,6.43589078045105,0.005599999999999999
0.14997,112546.488,3.8389,1.577,,0.0,5.6549,0.57572,,,,,5.6549,0.5757321212121204,0.0121347402597358,6.43589078045105,0.005599999999999999
0.14998,112606.487,3.8395,1.5795,0.0,,5.6645,0.57585,,,,,5.6645,0.5758425108225099,0.0123692279942311,6.4358907804510865,0.005599999999999999
0.14998,112666.487,3.8403,1.582,,0.0,5.6741,0.57597,,,,,5.6741,0.5759696103896096,0.0123331529581527,6.4358907804510865,0.005599999999999999
0.14997,112726.488,3.8412,1.5845,0.0,,5.6837,0.57606,,,,,5.6837,0.5760793073593065,0.0120355339105344,6.4358907804510865,0.005599999999999999
0.14997,112786.487,3.8421,1.587,,3.1189,5.6933,0.5762,3.8421,1.587,3.124999999999972,0.3199999999999932,5.6933,0.5762006926406918,0.012472943722944,6.4358907804510865,0.005599999999999999
0.14998,112846.488,3.8429,1.5895,0.0,,5.7029,0.57636,,,,,5.7029,0.576318787878787,0.0126758658008618,6.4358907804510865,0.005599999999999999
0.14997,112906.489,3.8435,1.592,,0.0,5.7125,0.57641,,,,,5.7125,0.5764440692640684,0.0135935245310285,6.4358907804510865,0.005599999999999999
0.14998,112966.488,3.8443,1.5945,0.0,,5.7221,0.57657,,,,,5.7221,0.5765797835497828,0.0132665945165939,6.4358907804510865,0.005599999999999999
0.14998,113026.488,3.8452,1.597,,0.0,5.7317,0.5767,,,,,5.7317,0.576698787878787,0.0122970779220743,6.417927239131057,0.005599999999999999
0.14998,113086.487,3.8461,1.5995,0.0,,5.7413,0.57684,3.8461,1.5995,3.125,0.3199999999999932,5.7413,0.5768158874458866,0.012797619047614,6.417927239131057,0.005599999999999999
0.14998,113146.488,3.8469,1.602,0.3205,3.1229,5.7509,0.57696,,,,,5.7509,0.5769445021645012,0.0125586219336177,6.417927239131057,0.005599999999999999
0.14997,113206.487,3.8476,1.6045,,,5.7605,0.57702,,,,,5.7605,0.5770570129870121,0.0117729926856497,6.417927239131057,0.005599999999999999
0.14998,113266.489,3.8483,1.607,0.0,0.0,5.7702,0.57717,,,,,5.7702,0.5771717316017309,0.0115894165467551,6.417927239131057,0.005599999999999999
0.14998,113326.486,3.8492,1.6095,,,5.7798,0.5773,,,,,5.7798,0.5772807359307351,0.0119656385281388,6.417927239131057,0.005599999999999999
0.14997,113386.488,3.8501,1.612,0.0,0.0,5.7894,0.5774,3.8501,1.612,3.1250000000000284,0.3199999999999932,5.7894,0.5774014718614711,0.0125135281385233,6.417927239131057,0.005599999999999999
0.14997,113446.487,3.8509,1.6145,,,5.799,0.57752,,,,,5.799,0.5775209956709948,0.0118416305916291,6.43589078045105,0.005599999999999999
0.14997,113506.487,3.8516,1.617,0.0,3.1424,5.8086,0.57762,,,,,5.8086,0.5776288311688303,0.0118878456495643,6.43589078045105,0.005599999999999999
0.14998,113566.487,3.8523,1.6195,,,5.8183,0.57777,,,,,5.8183,0.5777505627705619,0.0129009139715705,6.43589078045105,0.005599999999999999
0.14997,113626.487,3.8531,1.622,0.0,0.0,5.8279,0.57785,,,,,5.8279,0.5778777489177481,0.0132102272727259,6.43589078045105,0.005599999999999999
0.14997,113686.489,3.8541,1.6245,,,5.8375,0.578,3.8541,1.6245,3.165571243102818,0.3160000000000309,5.8375,0.5780041991341982,0.0130910336606859,6.43589078045105,0.005599999999999999
0.14998,113746.487,3.8549,1.627,0.0,0.0,5.8472,0.57816,,,,,5.8472,0.5781303896103889,0.0131544920790673,6.43589078045105,0.005599999999999999
0.14998,113806.487,3.8555,1.6295,,,5.8568,0.57825,,,,,5.8568,0.5782580519480511,0.0127840909090828,6.43589078045105,0.005599999999999999
0.14998,113866.487,3.8563,1.632,0.31943,0.0,5.8664,0.57837,,,,,5.8664,0.5783758441558433,0.0120184117090929,6.4358907804510865,0.005599999999999999
0.14998,113926.488,3.8571,1.6345,,3.1289,5.8761,0.57849,,,,,5.8761,0.5784899567099558,0.0116988532451181,6.4358907804510865,0.005599999999999999
0.14998,113986.488,3.858,1.637,0.0,,5.8857,0.57862,3.858,1.637,3.1655712431027894,0.3160000000000025,5.8857,0.5786016450216442,0.0117698895214743,6.4358907804510865,0.005599999999999999
0.14996,114046.487,3.8589,1.6395,,0.0,5.8954,0.57868,,,,,5.8954,0.578717142857142,0.0117200293356098,6.4358907804510865,0.005599999999999999
0.14998,114106.486,3.8596,1.642,0.0,,5.905,0.57886,,,,,5.905,0.578827878787878,0.0116867310810633,6.4358907804510865,0.005599999999999999
0.14997,114166.487,3.8604,1.6445,,0.0,5.9147,0.57894,,,,,5.9147,0.5789427272727264,0.0120924116842786,6.4358907804510865,0.005599999999999999
0.14997,114226.488,3.8611,1.647,0.0,,5.9243,0.57905,,,,,5.9243,0.5790612121212113,0.012758376775217,6.4358907804510865,0.005599999999999999
0.14997,114286.488,3.862,1.6495,,3.1206,5.934,0.57918,3.862,1.6495,3.087360734718544,0.3239999999999838,5.934,0.5791890476190468,0.0126722546359943,6.385713425435001,0.005599999999999999
0.14997,114346.489,3.8629,1.652,0.0,,5.9436,0.57932,,,,,5.9436,0.5793058874458866,0.0129652792760168,6.385713425435001,0.005599999999999999
0.14997,114406.487,3.8637,1.6545,,0.0,5.9533,0.57944,,,,,5.9533,0.5794394372294365,0.0138808935983583,6.385713425435001,0.005599999999999999
0.14998,114466.487,3.8643,1.657,0.0,,5.9629,0.57957,,,,,5.9629,0.5795737662337654,0.0136655648856134,6.385713425435001,0.005599999999999999
0.14998,114526.486,3.8651,1.6595,,0.0,5.9726,0.57969,,,,,5.9726,0.579703116883116,0.013101238236441,6.385713425435001,0.005599999999999999
0.14998,114586.489,3.8661,1.662,0.0,,5.9822,0.57984,3.8661,1.662,3.087360734718544,0.3239999999999838,5.9822,0.5798266666666658,0.0121733268763968,6.385713425435001,0.005599999999999999
0.14998,114646.487,3.8669,1.6645,0.32019,3.1336,5.9919,0.57996,,,,,5.9919,0.5799379220779213,0.0120475744187125,6.385713425435001,0.005599999999999999
0.14998,114706.488,3.8676,1.667,,,6.0016,0.58006,,,,,6.0016,0.5800603896103889,0.0137114848743813,6.33543962187484,0.005599999999999999
0.14998,114766.487,3.8683,1.6695,0.0,0.0,6.0112,0.58017,,,,,6.0112,0.5802023376623369,0.0144174078707699,6.33543962187484,0.005599999999999999
0.14998,114826.489,3.8691,1.672,,,6.0209,0.58029,,,,,6.0209,0.5803385714285705,0.0138907484268315,6.33543962187484,0.005599999999999999
0.15,114886.488,3.8701,1.6745,0.0,0.0,6.0306,0.58052,3.8701,1.6745,3.1250000000000284,0.3199999999999932,6.0306,0.5804718181818174,0.0130405676797416,6.33543962187484,0.005599999999999999
0.15,114946.489,3.871,1.677,,,6.0403,0.58065,,,,,6.0403,0.5805915584415575,0.0115545610496141,6.33543962187484,0.005599999999999999
0.14998,115006.487,3.8717,1.6795,0.0,3.0765,6.0499,0.58068,,,,,6.0499,0.5806949783549775,0.0106799268968487,6.33543962187484,0.005599999999999999
